1,Bitcoin,BTC,None,44428.29,18784131 BTC,33723620826.37,1.11,-2.56,8.71
2,Ethereum,ETH,None,3043.41,117080245 ETH,25403699845.38,1.58,-3.82,7.64
3,Binance Coin,BNB,None,385.82,168137036 BNB *,2217067872.47,2.24,-1.52,14.19
4,Tether,USDT,None,1.00,62944734131 USDT *,82791032053.71,-0.01,0.00,0.04
5,Cardano,ADA,None,1.82,32112351307 ADA,5590812297.02,5.46,1.44,31.58
6,XRP,XRP,None,0.9645,46417606117 XRP *,7613283957.04,3.90,-4.74,31.56
7,Dogecoin,DOGE,None,0.2639,130826957265 DOGE,5264857508.07,2.66,-0.51,31.32
8,USD Coin,USDC,None,1.00,27838828389 USDC *,2994704873.83,0.00,0.02,0.05
9,Polkadot,DOT,None,20.75,985684472 DOT *,1646177585.18,3.02,-3.03,8.48
10,Uniswap,UNI,None,28.05,587417507 UNI *,585208512.99,2.51,-3.29,10.25
11,Binance USD,BUSD,None,1.00,12010106728 BUSD *,5716848765.33,0.01,0.02,0.05
12,Solana,SOL,None,41.10,284432553 SOL *,527833803.70,3.57,-1.54,10.02
13,Bitcoin Cash,BCH,None,605.01,18815675 BCH,2504663932.42,1.30,-2.60,10.28
14,Chainlink,LINK,None,24.92,444509554 LINK *,1230756533.68,2.81,-3.97,3.60
15,Litecoin,LTC,None,165.13,66752615 LTC,2386820701.13,1.75,-3.40,15.13
16,Internet Computer,ICP,None,63.97,136899214 ICP *,858736753.91,3.64,-5.09,52.32
17,Wrapped Bitcoin,WBTC,None,44331.19,194873 WBTC *,238813027.51,1.15,-2.90,8.40
18,Polygon,MATIC,None,1.32,6446735794 MATIC *,1812149731.51,3.78,-3.83,24.05
19,Ethereum Classic,ETC,None,59.98,128888300 ETC,3754280016.47,3.07,-1.51,14.32
20,Stellar,XLM,None,0.3273,23494031691 XLM *,1084259364.16,2.56,-3.11,16.73
21,VeChain,VET,None,0.107,64315576989 VET *,1038023258.88,2.54,-3.86,17.80
22,Terra,LUNA,None,16.57,411839845 LUNA *,454806507.28,1.99,-2.65,13.84
23,THETA,THETA,None,6.76,1000000000 THETA *,413203591.45,2.59,-5.72,-4.61
24,Filecoin,FIL,None,68.31,95838978 FIL,1058638270.82,2.17,-5.06,18.10
25,TRON,TRX,None,0.08414,71659657369 TRX *,2191704711.55,2.56,0.90,19.97
26,Dai,DAI,None,1.00,5889050586 DAI *,532072423.30,0.13,0.09,0.11
27,Aave,AAVE,None,391.81,12946990 AAVE *,421055194.13,2.64,-2.87,5.03
28,FTX Token,FTT,None,49.20,94346958 FTT *,129623607.54,2.19,-2.66,23.27
29,Monero,XMR,None,257.10,17971921 XMR,236282587.43,1.74,-4.27,1.68
30,EOS,EOS,None,4.64,956001387 EOS *,1853621228.06,1.90,-2.43,10.87
31,The Graph,GRT,None,0.8762,4715735200 GRT *,416261389.47,4.52,10.45,25.04
32,PancakeSwap,CAKE,None,19.45,208550234 CAKE *,446843459.23,2.25,-1.10,11.39
33,Axie Infinity,AXS,None,66.04,60907500 AXS *,3280623730.79,1.57,-0.33,54.92
34,Klaytn,KLAY,None,1.48,2494875512 KLAY *,144694678.31,2.75,2.98,36.18
35,Crypto.com Coin,CRO,None,0.1392,25263013692 CRO *,41649184.20,1.75,-5.05,7.06
36,Bitcoin BEP2,BTCB,None,44555.28,78110 BTCB *,52016848.05,1.48,-2.45,8.83
37,Neo,NEO,None,48.57,70538831 NEO *,611398878.12,2.42,-0.61,10.65
38,Maker,MKR,None,3247.58,991328 MKR *,179884688.99,1.89,-3.64,-0.94
39,BitTorrent,BTT,None,0.004608,659952625000 BTT *,1430952131.73,4.30,3.72,34.02
40,Cosmos,ATOM,None,14.04,219643338 ATOM *,226821269.93,2.74,-3.84,7.79
41,SHIBA INU,SHIB,None,0.000007625,394796000000000 SHIB *,447258857.08,1.47,-2.18,22.78
42,IOTA,MIOTA,None,1.05,2779530283 MIOTA *,86472556.49,4.19,-1.11,19.29
43,Bitcoin SV,BSV,None,153.93,18812939 BSV,394440169.59,1.75,-3.18,9.59
44,Avalanche,AVAX,None,16.57,173532390 AVAX *,112149586.00,2.20,-1.07,19.77
45,Tezos,XTZ,None,3.35,855450889 XTZ *,202598557.61,2.25,-3.14,3.82
46,Algorand,ALGO,None,0.8829,3234549220 ALGO *,189841236.79,2.34,-3.21,3.71
47,UNUS SED LEO,LEO,None,2.95,953954130 LEO *,2130055.23,0.93,2.64,-1.90
48,Elrond,EGLD,None,134.09,19282555 EGLD *,158915750.94,2.41,-1.02,23.08
49,Amp,AMP,None,0.06026,42227702186 AMP *,37700588.45,-0.46,-1.78,1.70
50,Compound,COMP,None,452.87,5464778 COMP *,256023747.11,2.21,-3.40,-4.64
51,Kusama,KSM,None,261.03,8470098 KSM *,256125513.13,3.78,-2.78,20.89
52,Chiliz,CHZ,None,0.3664,5893953497 CHZ *,957257102.65,8.12,11.05,37.86
53,Huobi Token,HT,None,13.09,167856506 HT *,333529471.02,3.34,-5.25,19.46
54,TerraUSD,UST,None,1.00,2099351272 UST *,47415830.71,0.28,0.29,0.15
55,Decred,DCR,None,159.09,13208216 DCR,28092176.94,1.19,2.09,14.54
